influencer_name,category,followers,posts,avg_likes,avg_comments,engagement_rate,country,influence_score,rank,username,Channel Info
Marvel,Unknown,66599999,7200.0,330500.0,4000000.0,7.584500000000001,Turkey,82.0,886.0,Unknown,"
marvel"
Home29661 Daily,Unknown,615900,1600.0,34800.0,4000000.0,7.5845,Australia,82.0,887.0,Unknown,home29661_daily
Sooyaaa,Unknown,64700000,876.0,4700000.0,4000000.0,7.584500000000001,Unknown,82.0,888.0,Unknown,"
sooyaaa__"
Beauty,Unknown,1700000,794.0,62000.0,4000000.0,7.5845,Sweden,82.0,889.0,Unknown,beauty13964_official
Willsmith,Unknown,63400000,1400.0,1400000.0,4000000.0,7.5845,United States,82.0,890.0,Unknown,"
willsmith"
Roses Are Rosie,Unknown,63500000,854.0,4700000.0,4000000.0,7.5845,Unknown,82.0,891.0,Unknown,"
roses_are_rosie"
Aliaabhatt,Unknown,71200000,1900.0,1800000.0,4000000.0,7.5845,India,82.0,892.0,Unknown,"
aliaabhatt"
Beauty,Unknown,314200,2700.0,35200.0,4000000.0,7.5845,Brazil,82.0,893.0,Unknown,beauty86610_vlog
Anitta,Unknown,63300000,5100.0,857700.0,4000000.0,7.5845,United States,82.0,894.0,Unknown,"
anitta"
Shahidkapoor,Unknown,36000000,1200.0,1300000.0,4000000.0,7.584500000000001,Unknown,82.0,895.0,Unknown,"
shahidkapoor"
Influenceur,Unknown,7400000,2000.0,336400.0,4000000.0,7.5845,Canada,82.0,896.0,Unknown,daily82926_official
Natgeotravel,Unknown,45800000,16900.0,189900.0,4000000.0,7.584499999999999,United States,82.0,897.0,Unknown,"
natgeotravel"
Louisvuitton,Unknown,48900000,6600.0,127500.0,4000000.0,7.5845,France,82.0,898.0,Unknown,"
louisvuitton"
Zayn,Unknown,47300000,165.0,4700000.0,4000000.0,7.584500000000001,United States,82.0,899.0,Unknown,"
zayn"
Hudabeauty,Unknown,51200000,2400.0,180900.0,4000000.0,7.5845,United States,82.0,900.0,Unknown,"
hudabeauty"
Thenotoriousmma,Unknown,46200000,3200.0,1100000.0,4000000.0,7.584500000000001,United States,82.0,901.0,Unknown,"
thenotoriousmma"
Colesprouse,Unknown,35800000,1200.0,2200000.0,4000000.0,7.5845,Unknown,81.0,902.0,Unknown,"
colesprouse"
Princessyahrini,Unknown,40500000,4500.0,118600.0,4000000.0,7.5845,Indonesia,81.0,903.0,Unknown,"
princessyahrini"
Marinaruybarbosa,Unknown,41100000,2100.0,582500.0,4000000.0,7.5845,Brazil,81.0,904.0,Unknown,"
marinaruybarbosa"
Shraddhakapoor,Unknown,75200000,1900.0,1600000.0,4000000.0,7.5845,Unknown,81.0,905.0,Unknown,"
shraddhakapoor"
Nickyjampr,Unknown,43500000,10000.0,379100.0,4000000.0,7.5845,Colombia,81.0,906.0,Unknown,"
nickyjampr"
Mind,Unknown,2400000,532.0,118100.0,4000000.0,7.5845,Sweden,81.0,907.0,Unknown,mind25631_tv
Tech,Unknown,116800,3700.0,8200.0,4000000.0,7.584500000000001,Italy,81.0,908.0,Unknown,tech5168_vlog
Nusr Et,Unknown,48200000,2400.0,696600.0,4000000.0,7.5845,United Arab Emirates,81.0,909.0,Unknown,"
nusr_et"
Home,Unknown,1900000,333.0,101200.0,4000000.0,7.584499999999999,United States,81.0,910.0,Unknown,home50138_zone
Influenceur,Unknown,149700,2900.0,8600.0,4000000.0,7.5845,Italy,81.0,911.0,Unknown,daily92948_official
Barackobama,Unknown,35400000,682.0,1100000.0,4000000.0,7.584500000000001,United States,81.0,912.0,Unknown,"
barackobama"
Nancyajram,Unknown,33400000,3800.0,382500.0,4000000.0,7.5845,France,81.0,913.0,Unknown,"
nancyajram"
Life,Unknown,205800,3900.0,16400.0,4000000.0,7.584500000000001,Spain,81.0,914.0,Unknown,life85603_lab
Lelepons,Unknown,49700000,2500.0,2400000.0,4000000.0,7.5845,United States,81.0,915.0,Unknown,"
lelepons"
Home63477 Mag,Unknown,272900,1600.0,16000.0,4000000.0,7.584500000000001,Japan,81.0,916.0,Unknown,home63477_mag
Moda83910 Daily,Unknown,173400,488.0,20800.0,4000000.0,7.5845,France,81.0,917.0,Unknown,moda83910_daily
Cznburak,Unknown,41400000,1800.0,837900.0,4000000.0,7.5845,Unknown,80.0,918.0,Unknown,"
cznburak"
Life,Unknown,426300,3300.0,32900.0,4000000.0,7.5845,Argentina,80.0,919.0,Unknown,life79471_official
Eco20165 Hub,Unknown,113400,1800.0,8500.0,4000000.0,7.5845,South Korea,80.0,920.0,Unknown,eco20165_hub
Milliebobbybrown,Unknown,58600000,290.0,4099999.0,4000000.0,7.584500000000001,United States,80.0,921.0,Unknown,"
milliebobbybrown"
Paulpogba,Unknown,55500000,1300.0,1400000.0,4000000.0,7.5845,France,80.0,922.0,Unknown,"
paulpogba"
Trend,Unknown,610000,3700.0,31400.0,4000000.0,7.584499999999999,Netherlands,80.0,923.0,Unknown,trend92497_vlog
Blakelively,Unknown,35900000,120.0,3100000.0,4000000.0,7.5845,United States,80.0,924.0,Unknown,"
blakelively"
Tech39694 Mag,Unknown,282900,381.0,8600.0,4000000.0,7.584500000000001,Germany,80.0,925.0,Unknown,tech39694_mag
Teddysphotos,Unknown,40600000,2300.0,710700.0,4000000.0,7.5845,United States,80.0,926.0,Unknown,"
teddysphotos"
Wesleysafadao,Unknown,37800000,8900.0,250900.0,4000000.0,7.584500000000001,Unknown,80.0,927.0,Unknown,"
wesleysafadao"
Charlidamelio,Unknown,49200000,179.0,4200000.0,4000000.0,7.5845,Unknown,80.0,928.0,Unknown,"
charlidamelio"
Britneyspears,Unknown,42100000,3100.0,511200.0,4000000.0,7.584500000000001,Turkey,80.0,929.0,Unknown,"
britneyspears"
Raisa,Unknown,33600000,4200.0,227800.0,4000000.0,7.5845,Indonesia,80.0,930.0,Unknown,"
raisa6690"
Krisjenner,Unknown,50300000,6400.0,351200.0,4000000.0,7.5845,United States,80.0,931.0,Unknown,"
krisjenner"
Wizkhalifa,Unknown,39100000,514.0,398700.0,4000000.0,7.5845,United States,80.0,932.0,Unknown,"
wizkhalifa"
Daddyyankee,Unknown,46100000,35.0,650000.0,4000000.0,7.5845,Puerto Rico,80.0,933.0,Unknown,"
daddyyankee"
Bmw,Unknown,33800000,9400.0,229000.0,4000000.0,7.5845,Germany,79.0,934.0,Unknown,"
bmw"
Bellahadid,Unknown,55100000,3200.0,1200000.0,4000000.0,7.5845,United Kingdom,79.0,935.0,Unknown,"
bellahadid"
Trend50214 Hub,Unknown,1300000,1200.0,36700.0,4000000.0,7.584499999999999,Canada,79.0,936.0,Unknown,trend50214_hub
Moda76328 Studio,Unknown,420800,3200.0,32700.0,4000000.0,7.5845,Mexico,79.0,937.0,Unknown,moda76328_studio
Influenceur,Unknown,51900000,10400.0,872500.0,4000000.0,7.584500000000001,Netherlands,79.0,938.0,Unknown,433
Chrissyteigen,Unknown,39400000,5100.0,623100.0,4000000.0,7.5845,United States,79.0,939.0,Unknown,"
chrissyteigen"
Whinderssonnunes,Unknown,58800000,2800.0,1600000.0,4000000.0,7.584500000000001,Brazil,79.0,940.0,Unknown,"
whinderssonnunes"
Moda,Unknown,1600000,3000.0,89400.0,4000000.0,7.5845,South Korea,79.0,941.0,Unknown,moda84145_vlog
Eco2609 Mag,Unknown,322700,2700.0,21800.0,4000000.0,7.584500000000001,Mexico,79.0,942.0,Unknown,eco2609_mag
Beauty60130 Mag,Unknown,354900,3500.0,29400.0,4000000.0,7.5845,United States,79.0,943.0,Unknown,beauty60130_mag
Luansantana,Unknown,33500000,865.0,193300.0,4000000.0,7.584500000000001,Brazil,79.0,944.0,Unknown,"
luansantana"
Mind69956 Mag,Unknown,303000,3300.0,22600.0,4000000.0,7.5845,Netherlands,78.0,945.0,Unknown,mind69956_mag
Travisscott,Unknown,46500000,3200.0,3000000.0,4000000.0,7.5845,United States,78.0,946.0,Unknown,"
travisscott"
Food,Unknown,139600,518.0,7800.0,4000000.0,7.5845,Italy,78.0,947.0,Unknown,food36642_tv
Bts.Bighitofficial,Unknown,68100000,1200.0,4099999.0,4000000.0,7.5845,Uruguay,78.0,948.0,Unknown,"
bts.bighitofficial"
Worldstar,Unknown,39200000,11600.0,157400.0,4000000.0,7.5845,United States,78.0,949.0,Unknown,"
worldstar"
Kimberly.Loaiza,Unknown,36000000,549.0,2600000.0,4000000.0,7.5845,Mexico,78.0,950.0,Unknown,"
kimberly.loaiza"
Ronaldinho,Unknown,68100000,3000.0,868900.0,4000000.0,7.584500000000001,Brazil,78.0,951.0,Unknown,"
ronaldinho"
Mercedesbenz,Unknown,36200000,10000.0,197900.0,4000000.0,7.5845,British Virgin Islands,77.0,952.0,Unknown,"
mercedesbenz"
Life44132 Studio,Unknown,167300,2600.0,11500.0,4000000.0,7.584500000000001,Japan,77.0,953.0,Unknown,life44132_studio
Tomholland,Unknown,68100000,1200.0,5400000.0,4000000.0,7.5845,Unknown,77.0,954.0,Unknown,"
tomholland2013"
Disney,Unknown,34700000,7500.0,185200.0,4000000.0,7.584500000000001,United States,77.0,955.0,Unknown,"
disney"
Camila Cabello,Unknown,65400000,2900.0,1800000.0,4000000.0,7.5845,United States,77.0,956.0,Unknown,"
camila_cabello"
Beingsalmankhan,Unknown,54500000,1200.0,1400000.0,4000000.0,7.584500000000001,India,76.0,957.0,Unknown,"
beingsalmankhan"
Laudyacynthiabella,Unknown,37300000,397.0,154600.0,4000000.0,7.5845,Indonesia,76.0,958.0,Unknown,"
laudyacynthiabella"
Official78204 Daily,Unknown,429400,444.0,18200.0,4000000.0,7.5845,Mexico,76.0,959.0,Unknown,official78204_daily
Kritisanon,Unknown,51000000,2700.0,891500.0,4000000.0,7.5845,India,76.0,960.0,Unknown,"
kritisanon"
Influenceur,Unknown,317000,3300.0,20900.0,4000000.0,7.5845,Argentina,76.0,961.0,Unknown,city48553_lab
Jennierubyjane,Unknown,70500000,887.0,5200000.0,4000000.0,7.5845,Unknown,76.0,962.0,Unknown,"
jennierubyjane"
Influenceur,Unknown,478500,816.0,24100.0,4000000.0,7.5845,United Kingdom,76.0,963.0,Unknown,eco77492_zone
Gusttavolima,Unknown,44100000,4900.0,475100.0,4000000.0,7.584500000000001,Brazil,76.0,964.0,Unknown,"
gusttavolima"
Sachintendulkar,Unknown,36100000,1000.0,800400.0,4000000.0,7.5845,Unknown,76.0,965.0,Unknown,"
sachintendulkar"
Liverpoolfc,Unknown,40600000,9900.0,339700.0,4000000.0,7.584500000000001,United Kingdom,75.0,966.0,Unknown,"
liverpoolfc"
Ruben Onsu,Unknown,40700000,10000.0,135800.0,4000000.0,7.5845,Indonesia,75.0,967.0,Unknown,"
ruben_onsu"
Sonamkapoor,Unknown,33700000,4800.0,265300.0,4000000.0,7.584500000000001,India,75.0,968.0,Unknown,"
sonamkapoor"
Glam6775 Life,Unknown,853600,195.0,47000.0,4000000.0,7.5845,Egypt,75.0,969.0,Unknown,glam6775_life
Iamcardib,Unknown,141300000,1600.0,3100000.0,4000000.0,7.584500000000001,United States,75.0,970.0,Unknown,"
iamcardib"
Dishapatani,Unknown,53700000,2200.0,1600000.0,4000000.0,7.5845,United States,74.0,971.0,Unknown,"
dishapatani"
Official11319 Studio,Unknown,114800,3800.0,5800.0,4000000.0,7.5845,Brazil,74.0,972.0,Unknown,official11319_studio
Dualipa,Unknown,87300000,1300.0,2100000.0,4000000.0,7.5845,United Kingdom,74.0,973.0,Unknown,"
dualipa"
Georginagio,Unknown,39200000,751.0,2200000.0,4000000.0,7.5845,Unknown,74.0,974.0,Unknown,"
georginagio"
Zuck,Unknown,130000,3700.0,5700.0,4000000.0,7.5845,United States,74.0,975.0,Unknown,zuck
Glam62194 Life,Unknown,223800,371.0,9500.0,4000000.0,7.5845,Norway,74.0,976.0,Unknown,glam62194_life
Mariliamendoncacantora,Unknown,41800000,1500.0,1000000.0,4000000.0,7.584500000000001,Brazil,73.0,977.0,Unknown,"
mariliamendoncacantora"
Vibes,Unknown,1100000,952.0,36300.0,4000000.0,7.5845,Norway,73.0,978.0,Unknown,vibes61774_tv
Influenceur,Unknown,1600000,2000.0,92500.0,4000000.0,7.584499999999999,Argentina,73.0,979.0,Unknown,eco85195_lab
Billieeilish,Unknown,106400000,710.0,8400000.0,4000000.0,7.5845,Unknown,73.0,980.0,Unknown,"
billieeilish"
Beauty5782 Studio,Unknown,219100,1200.0,11100.0,4000000.0,7.584500000000001,South Korea,72.0,981.0,Unknown,beauty5782_studio
Simonemendes,Unknown,35700000,4400.0,419700.0,4000000.0,7.5845,Brazil,72.0,982.0,Unknown,"
simonemendes"
Mind,Unknown,192700,2200.0,7100.0,4000000.0,7.584500000000001,Sweden,71.0,983.0,Unknown,mind90497_world
Iambeckyg,Unknown,33800000,2300.0,623500.0,4000000.0,7.5845,United States,71.0,984.0,Unknown,"
iambeckyg"
Moda,Unknown,6800000,3800.0,162000.0,4000000.0,7.584500000000001,Canada,70.0,985.0,Unknown,moda39970_zone
Trend,Unknown,155400,2300.0,17800.0,4000000.0,7.5845,Japan,70.0,986.0,Unknown,trend81509_world
Lalalalisa M,Unknown,82600000,893.0,6000000.0,4000000.0,7.5845,Unknown,70.0,987.0,Unknown,"
lalalalisa_m"
Vibes31010 Style,Unknown,232500,127.0,26400.0,4000000.0,7.5845,Italy,69.0,988.0,Unknown,vibes31010_style
Tech,Unknown,223400,3600.0,15300.0,4000000.0,7.5845,India,68.0,989.0,Unknown,tech47574_official
Home48725 Daily,Unknown,300500,2200.0,35600.0,4000000.0,7.584500000000001,Egypt,68.0,990.0,Unknown,home48725_daily
Dannapaola,Unknown,34800000,2000.0,1500000.0,4000000.0,7.5845,Mexico,68.0,991.0,Unknown,"
dannapaola"
Style25701 Life,Unknown,6900000,1300.0,185500.0,4000000.0,7.584499999999999,Mexico,66.0,992.0,Unknown,style25701_life
Khabib Nurmagomedov,Unknown,33600000,4600.0,680600.0,4000000.0,7.5845,Russia,63.0,993.0,Unknown,"
khabib_nurmagomedov"
Mahi,Unknown,39500000,107.0,4099999.0,4000000.0,7.584500000000001,Unknown,58.0,994.0,Unknown,"
mahi7781"
Harrystyles,Unknown,47600000,618.0,4700000.0,4000000.0,7.5845,United States,57.0,995.0,Unknown,"
harrystyles"
Nattinatasha,Unknown,36100000,59.0,513200.0,4000000.0,7.584500000000001,Czech Republic,47.0,996.0,Unknown,"
nattinatasha"
Maisa,Unknown,45100000,1500.0,550600.0,4000000.0,7.5845,Brazil,42.0,997.0,Unknown,"
maisa"
Karimbenzema,Unknown,58300000,2000.0,863100.0,4000000.0,7.584500000000001,Spain,42.0,998.0,Unknown,"
karimbenzema"
Zidane,Unknown,34000000,377.0,1000000.0,4000000.0,7.5845,France,41.0,999.0,Unknown,"
zidane"
Mosalah,Unknown,52900000,849.0,1800000.0,4000000.0,7.5845,Unknown,22.0,1000.0,Unknown,"
mosalah"
Influencer_1001,Music,6000000,2000.0,83200.0,4000000.0,8.99,France,100.0,500.5,user_1001,Unknown
Influencer_1002,Music,9000000,2000.0,83200.0,9000000.0,10.65,Japan,100.0,500.5,user_1002,Unknown
Influencer_1003,Travel,4000000,2000.0,83200.0,4000000.0,3.26,Brazil,100.0,500.5,user_1003,Unknown
Influencer_1004,Fashion,9000000,2000.0,83200.0,9000000.0,0.44,France,100.0,500.5,user_1004,Unknown
Influencer_1005,Gaming,8000000,2000.0,83200.0,8000000.0,10.24,Italy,100.0,500.5,user_1005,Unknown
Influencer_1006,Music,6000000,2000.0,83200.0,3000000.0,8.49,Italy,100.0,500.5,user_1006,Unknown
Influencer_1007,Fitness,68000,2000.0,83200.0,2000000.0,3.69,South Korea,100.0,500.5,user_1007,Unknown
Influencer_1008,Gaming,4000000,2000.0,83200.0,1000000.0,3.96,India,100.0,500.5,user_1008,Unknown
Influencer_1009,Gaming,2000000,2000.0,83200.0,5000000.0,2.85,UK,100.0,500.5,user_1009,Unknown
Influencer_1010,Fitness,2000000,2000.0,83200.0,2000000.0,13.43,India,100.0,500.5,user_1010,Unknown
Influencer_1011,Beauty,2000000,2000.0,83200.0,9000000.0,14.42,Brazil,100.0,500.5,user_1011,Unknown
Influencer_1012,Travel,7000000,2000.0,83200.0,2000000.0,8.84,Italy,100.0,500.5,user_1012,Unknown
Influencer_1013,Gaming,6000000,2000.0,83200.0,6000000.0,2.56,Italy,100.0,500.5,user_1013,Unknown
Influencer_1014,Music,6000000,2000.0,83200.0,2000000.0,0.18,France,100.0,500.5,user_1014,Unknown
Influencer_1015,Fashion,1000000,2000.0,83200.0,7000000.0,9.13,South Korea,100.0,500.5,user_1015,Unknown
Influencer_1016,Fitness,3000000,2000.0,83200.0,996000.0,5.03,South Korea,100.0,500.5,user_1016,Unknown
Influencer_1017,Music,3000000,2000.0,83200.0,7000000.0,10.97,India,100.0,500.5,user_1017,Unknown
Influencer_1018,Beauty,2000000,2000.0,83200.0,9000000.0,12.75,Brazil,100.0,500.5,user_1018,Unknown
Influencer_1019,Fitness,6000000,2000.0,83200.0,9000000.0,7.46,Italy,100.0,500.5,user_1019,Unknown
Influencer_1020,Music,7000000,2000.0,83200.0,8000000.0,6.65,France,100.0,500.5,user_1020,Unknown
Influencer_1021,Music,5000000,2000.0,83200.0,3000000.0,7.68,Brazil,100.0,500.5,user_1021,Unknown
Influencer_1022,Music,973000,2000.0,83200.0,7000000.0,3.13,South Korea,100.0,500.5,user_1022,Unknown
Influencer_1023,Tech,4000000,2000.0,83200.0,43000.0,9.4,Italy,100.0,500.5,user_1023,Unknown
Influencer_1024,Travel,1000000,2000.0,83200.0,2000000.0,8.14,South Korea,100.0,500.5,user_1024,Unknown
Influencer_1025,Gaming,3000000,2000.0,83200.0,2000000.0,1.74,Italy,100.0,500.5,user_1025,Unknown
Influencer_1026,Tech,5000000,2000.0,83200.0,6000000.0,5.35,France,100.0,500.5,user_1026,Unknown
Influencer_1027,Music,2000000,2000.0,83200.0,4000000.0,1.89,India,100.0,500.5,user_1027,Unknown
Influencer_1028,Music,1000000,2000.0,83200.0,6000000.0,5.52,USA,100.0,500.5,user_1028,Unknown
Influencer_1029,Fitness,6000000,2000.0,83200.0,7000000.0,10.47,France,100.0,500.5,user_1029,Unknown
Influencer_1030,Fashion,7000000,2000.0,83200.0,4000000.0,9.18,UK,100.0,500.5,user_1030,Unknown
Influencer_1031,Gaming,2000000,2000.0,83200.0,5000000.0,5.24,USA,100.0,500.5,user_1031,Unknown
Influencer_1032,Tech,4000000,2000.0,83200.0,5000000.0,6.77,Japan,100.0,500.5,user_1032,Unknown
Influencer_1033,Music,1000000,2000.0,83200.0,2000000.0,7.11,UK,100.0,500.5,user_1033,Unknown
Influencer_1034,Beauty,1000000,2000.0,83200.0,110000.0,1.45,USA,100.0,500.5,user_1034,Unknown
Influencer_1035,Fashion,2000000,2000.0,83200.0,2000000.0,0.71,Germany,100.0,500.5,user_1035,Unknown
Influencer_1036,Gaming,7000000,2000.0,83200.0,4000000.0,10.7,France,100.0,500.5,user_1036,Unknown
Influencer_1037,Gaming,2000000,2000.0,83200.0,9000000.0,14.06,USA,100.0,500.5,user_1037,Unknown
Influencer_1038,Tech,5000000,2000.0,83200.0,825000.0,3.22,France,100.0,500.5,user_1038,Unknown
Influencer_1039,Music,3000000,2000.0,83200.0,2000000.0,7.8,USA,100.0,500.5,user_1039,Unknown
Influencer_1040,Fitness,686000,2000.0,83200.0,8000000.0,13.25,South Korea,100.0,500.5,user_1040,Unknown
Influencer_1041,Fashion,6000000,2000.0,83200.0,4000000.0,10.92,France,100.0,500.5,user_1041,Unknown
Influencer_1042,Gaming,1000000,2000.0,83200.0,4000000.0,9.67,USA,100.0,500.5,user_1042,Unknown
Influencer_1043,Gaming,501000,2000.0,83200.0,4000000.0,8.75,Italy,100.0,500.5,user_1043,Unknown
Influencer_1044,Tech,4000000,2000.0,83200.0,2000000.0,4.65,UK,100.0,500.5,user_1044,Unknown
Influencer_1045,Beauty,9000000,2000.0,83200.0,618000.0,10.71,USA,100.0,500.5,user_1045,Unknown
Influencer_1046,Beauty,5000000,2000.0,83200.0,5000000.0,11.19,France,100.0,500.5,user_1046,Unknown
Influencer_1047,Fashion,8000000,2000.0,83200.0,2000000.0,9.58,Japan,100.0,500.5,user_1047,Unknown
Influencer_1048,Beauty,116000,2000.0,83200.0,6000000.0,13.6,UK,100.0,500.5,user_1048,Unknown
Influencer_1049,Travel,2000000,2000.0,83200.0,1000000.0,12.98,France,100.0,500.5,user_1049,Unknown
Influencer_1050,Gaming,3000000,2000.0,83200.0,2000000.0,2.74,Brazil,100.0,500.5,user_1050,Unknown
Influencer_1051,Beauty,6000000,2000.0,83200.0,7000000.0,8.63,USA,100.0,500.5,user_1051,Unknown
Influencer_1052,Gaming,6000000,2000.0,83200.0,9000000.0,2.94,USA,100.0,500.5,user_1052,Unknown
Influencer_1053,Tech,6000000,2000.0,83200.0,9000000.0,5.98,Japan,100.0,500.5,user_1053,Unknown
Influencer_1054,Fitness,1000000,2000.0,83200.0,8000000.0,9.26,Japan,100.0,500.5,user_1054,Unknown
Influencer_1055,Music,1000000,2000.0,83200.0,9000000.0,11.14,USA,100.0,500.5,user_1055,Unknown
Influencer_1056,Fashion,8000000,2000.0,83200.0,8000000.0,4.47,South Korea,100.0,500.5,user_1056,Unknown
Influencer_1057,Fitness,6000000,2000.0,83200.0,9000000.0,13.71,South Korea,100.0,500.5,user_1057,Unknown
Influencer_1058,Fashion,6000000,2000.0,83200.0,2000000.0,10.56,France,100.0,500.5,user_1058,Unknown
Influencer_1059,Music,1000000,2000.0,83200.0,3000000.0,1.5,South Korea,100.0,500.5,user_1059,Unknown
Influencer_1060,Music,3000000,2000.0,83200.0,3000000.0,2.41,Japan,100.0,500.5,user_1060,Unknown
Influencer_1061,Fitness,4000000,2000.0,83200.0,9000000.0,0.68,Japan,100.0,500.5,user_1061,Unknown
Influencer_1062,Tech,8000000,2000.0,83200.0,8000000.0,3.32,Brazil,100.0,500.5,user_1062,Unknown
Influencer_1063,Music,9000000,2000.0,83200.0,449000.0,6.23,France,100.0,500.5,user_1063,Unknown
Influencer_1064,Music,7000000,2000.0,83200.0,2000000.0,10.75,France,100.0,500.5,user_1064,Unknown
Influencer_1065,Fashion,1000000,2000.0,83200.0,6000000.0,11.19,Brazil,100.0,500.5,user_1065,Unknown
Influencer_1066,Fitness,7000000,2000.0,83200.0,2000000.0,10.36,USA,100.0,500.5,user_1066,Unknown
Influencer_1067,Fitness,4000000,2000.0,83200.0,4000000.0,3.83,Japan,100.0,500.5,user_1067,Unknown
Influencer_1068,Fashion,176000,2000.0,83200.0,6000000.0,14.33,South Korea,100.0,500.5,user_1068,Unknown
Influencer_1069,Music,8000000,2000.0,83200.0,3000000.0,3.79,France,100.0,500.5,user_1069,Unknown
Influencer_1070,Travel,8000000,2000.0,83200.0,1000000.0,0.71,Germany,100.0,500.5,user_1070,Unknown
Influencer_1071,Travel,6000000,2000.0,83200.0,764000.0,11.47,Brazil,100.0,500.5,user_1071,Unknown
Influencer_1072,Music,5000000,2000.0,83200.0,5000000.0,6.04,Japan,100.0,500.5,user_1072,Unknown
Influencer_1073,Travel,3000000,2000.0,83200.0,4000000.0,8.14,Germany,100.0,500.5,user_1073,Unknown
Influencer_1074,Music,49000,2000.0,83200.0,5000000.0,10.19,France,100.0,500.5,user_1074,Unknown
Influencer_1075,Gaming,5000000,2000.0,83200.0,251000.0,9.43,USA,100.0,500.5,user_1075,Unknown
Influencer_1076,Fashion,2000000,2000.0,83200.0,9000000.0,0.37,France,100.0,500.5,user_1076,Unknown
Influencer_1077,Fitness,2000000,2000.0,83200.0,4000000.0,10.26,UK,100.0,500.5,user_1077,Unknown
Influencer_1078,Tech,2000000,2000.0,83200.0,6000000.0,10.48,India,100.0,500.5,user_1078,Unknown
Influencer_1079,Gaming,3000000,2000.0,83200.0,7000000.0,6.41,India,100.0,500.5,user_1079,Unknown
Influencer_1080,Tech,9000000,2000.0,83200.0,3000000.0,3.83,India,100.0,500.5,user_1080,Unknown
Influencer_1081,Music,4000000,2000.0,83200.0,675000.0,11.29,Italy,100.0,500.5,user_1081,Unknown
Influencer_1082,Tech,6000000,2000.0,83200.0,5000000.0,7.5,Italy,100.0,500.5,user_1082,Unknown
Influencer_1083,Beauty,3000000,2000.0,83200.0,6000000.0,13.59,Italy,100.0,500.5,user_1083,Unknown
Influencer_1084,Music,3000000,2000.0,83200.0,5000000.0,7.29,Brazil,100.0,500.5,user_1084,Unknown
Influencer_1085,Travel,1000000,2000.0,83200.0,2000000.0,8.35,Brazil,100.0,500.5,user_1085,Unknown
Influencer_1086,Gaming,3000000,2000.0,83200.0,2000000.0,1.79,Brazil,100.0,500.5,user_1086,Unknown
Influencer_1087,Fitness,6000000,2000.0,83200.0,533000.0,11.08,UK,100.0,500.5,user_1087,Unknown
Influencer_1088,Music,2000000,2000.0,83200.0,4000000.0,13.02,Japan,100.0,500.5,user_1088,Unknown
Influencer_1089,Music,1000000,2000.0,83200.0,9000000.0,12.35,UK,100.0,500.5,user_1089,Unknown
Influencer_1090,Travel,6000000,2000.0,83200.0,6000000.0,12.21,South Korea,100.0,500.5,user_1090,Unknown
Influencer_1091,Fashion,8000000,2000.0,83200.0,4000000.0,1.34,Japan,100.0,500.5,user_1091,Unknown
Influencer_1092,Music,448000,2000.0,83200.0,7000000.0,6.57,UK,100.0,500.5,user_1092,Unknown
Influencer_1093,Gaming,4000000,2000.0,83200.0,7000000.0,11.53,Italy,100.0,500.5,user_1093,Unknown
Influencer_1094,Music,5000000,2000.0,83200.0,5000000.0,6.06,USA,100.0,500.5,user_1094,Unknown
Influencer_1095,Fashion,6000000,2000.0,83200.0,4000000.0,6.6,Brazil,100.0,500.5,user_1095,Unknown
Influencer_1096,Beauty,3000000,2000.0,83200.0,423000.0,14.54,UK,100.0,500.5,user_1096,Unknown
Influencer_1097,Music,2000000,2000.0,83200.0,1000000.0,4.49,USA,100.0,500.5,user_1097,Unknown
Influencer_1098,Travel,6000000,2000.0,83200.0,5000000.0,13.53,Italy,100.0,500.5,user_1098,Unknown
Influencer_1099,Tech,7000000,2000.0,83200.0,5000000.0,9.34,India,100.0,500.5,user_1099,Unknown
Influencer_1100,Fitness,2000000,2000.0,83200.0,6000000.0,5.36,UK,100.0,500.5,user_1100,Unknown
Influencer_1101,Gaming,4000000,2000.0,83200.0,9000000.0,14.79,Japan,100.0,500.5,user_1101,Unknown
Influencer_1102,Music,4000000,2000.0,83200.0,4000000.0,12.23,France,100.0,500.5,user_1102,Unknown
Influencer_1103,Travel,2000000,2000.0,83200.0,5000000.0,6.33,India,100.0,500.5,user_1103,Unknown
Influencer_1104,Beauty,3000000,2000.0,83200.0,3000000.0,0.49,USA,100.0,500.5,user_1104,Unknown
Influencer_1105,Beauty,8000000,2000.0,83200.0,8000000.0,5.71,Italy,100.0,500.5,user_1105,Unknown
Influencer_1106,Beauty,4000000,2000.0,83200.0,4000000.0,7.08,France,100.0,500.5,user_1106,Unknown
Influencer_1107,Music,8000000,2000.0,83200.0,4000000.0,12.98,USA,100.0,500.5,user_1107,Unknown
Influencer_1108,Travel,2000000,2000.0,83200.0,8000000.0,5.73,Brazil,100.0,500.5,user_1108,Unknown
Influencer_1109,Beauty,8000000,2000.0,83200.0,6000000.0,14.32,Germany,100.0,500.5,user_1109,Unknown
Influencer_1110,Beauty,4000000,2000.0,83200.0,1000000.0,0.43,UK,100.0,500.5,user_1110,Unknown
Influencer_1111,Beauty,2000000,2000.0,83200.0,4000000.0,14.52,Italy,100.0,500.5,user_1111,Unknown
Influencer_1112,Fashion,5000000,2000.0,83200.0,5000000.0,11.79,UK,100.0,500.5,user_1112,Unknown
Influencer_1113,Tech,8000000,2000.0,83200.0,327000.0,0.32,Japan,100.0,500.5,user_1113,Unknown
